retailer,category,product_url,sku,name,brand,price_gbp,price_was,is_on_promotion,size_raw,size_ml,price_per_litre,abv_percent,pack_type,country_of_origin,flavour_style,availability,description,field_sources,scraped_at
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/29364/zubrowka-biala-winter-rye,29364,Zubrowka Biala Winter Rye,Zubrowka,19.5,,False,70cl,700.0,27.86,37.5,,Poland,classic creamy texture,InStock,"The non-flavoured version of famous Polish brand Zubrowka, made from winter rye. With the classic creamy texture, this will work well chilled on its own or in a variety of mixed drinks.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/7246/chopin-potato-vodka,7246,Chopin Potato Vodka,Chopin,39.75,,False,70cl,700.0,56.79,40.0,,Poland,superb-quality Polish potato,InStock,"A superb-quality Polish potato vodka, distilled four times – it takes approximately five kilos of potatoes to make each bottle.  Chopin is a long-time favourite in style bars and has an enviable reputation as one of the finest vodkas available.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/5222/zubrowka-bisongrass-vodka,5222,Zubrowka Bisongrass Vodka,Zubrowka,23.75,,False,70cl,700.0,33.93,37.5,,Poland,aromatic bisongrass,InStock,"Zubrowka is one of the best Polish vodkas available, flavoured with a special kind of aromatic bisongrass that is so prized that it costs £400 per kilo. Long renowned for its luxurious flavours and stellar quality, Zubrowka is simply outstanding with apple juice, especially the posh cloudy stuff.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/30603/crystal-head-aurora-vodka,30603,Crystal Head Aurora Vodka,Crystal Head,49.5,,False,70cl,700.0,70.71,40.0,,Canada,"Drier, bolder and spicier",InStock,"A 2015 limited-edition extension to Dan Aykroyd's Crystal Head range, this is named after the natural light phenomenon, Aurora Borealis. Made with English wheat and Canadian water, this is five-times distilled and seven-times filtered. Drier, bolder and spicier than the original.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/46721/kavka-vodka,46721,Kavka Vodka,Kavka,28.95,,False,70cl,700.0,41.36,40.0,,Poland,crisp and clean,InStock,"A classically-styled Polish vodka, made in the west of the country in a distillery that has been making spirit for more than 200 years. Master distiller Urzula Wojcik has turned back the clock to the 18th and 19th century and used plum and apple in addition to rye and wheat to create a vodka with real character and, unlike many, taste. It's a crisp and clean vodka, but with gentle fruitiness – excellent in a Martini.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/9932/smirnoff-black-label-vodka,9932,Smirnoff Black Label Vodka,Smirnoff,22.75,,False,70cl,700.0,32.5,40.0,,,rare purity,InStock,This premium variant of Smirnoff is pot-distilled and filtered through seven tons of charcoal in a painstaking production process designed to produce a vodka of rare purity.,"{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""missing"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/5134/potocki-vodka,5134,Potocki Vodka,Potocki,37.95,,False,70cl,700.0,54.21,40.0,,Poland,full-flavoured nuttiness,InStock,"A terrific rye vodka, distilled just twice and bottled without charcoal filtration to retain its full-flavoured nuttiness.  Potocki is one of the best Polish vodkas on the market.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/87364/ammos-aegean-vodka,87364,Ammos Aegean Vodka,Ammos,44.75,,False,70cl,700.0,63.93,42.0,,England,bright citrus notes subtle saline depth layered refreshing character,InStock,"Premium Greek-inspired craft vodka infused with the essence of the Aegean. Bright citrus notes from Vakhalou lemons meet a subtle saline depth from dry-cured olives, creating a layered, refreshing character. Cold-distilled to preserve its delicate flavours, it’s perfect neat, chilled, or in elevated cocktails.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/36491/belvedere-vodka-gift-box,36491,Belvedere Vodka Gift Box,Belvedere,37.25,,False,70cl,700.0,53.21,40.0,,Poland,extraordinary purity,InStock,"Belvedere is a glorious quadruple-distilled rye vodka of extraordinary purity, well known for its beautiful bottle as for its quality. As always with vodka, this is all about its character, rather than its flavour, and makes a great base for a Vodka Martini or Vesper. This favourite of cocktail bars, nightclubs and home drinks cabinets alike comes beautifully packaged in a great gift box.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/24058/titos-vodka,24058,Tito's Vodka,Tito's,26.95,,False,70cl,700.0,38.5,40.0,,USA,,InStock,"Tito's Vodka hails from Texas' first and oldest legal distillery in Austin.  The brainchild of former geologist Tito Beveridge, this is six times distilled.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""missing"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/29180/jewel-lines-precious-vodka-sapphire,29180,Jewel Lines Precious Vodka Sapphire,Precious,49.95,,False,70cl,700.0,71.36,40.0,,Bulgaria,,InStock,Jewel Lines' Precious Vodka is distilled six times in Bulgaria. Each bottle includes a real sapphire and would make an extra-luxurious gift.,"{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""missing"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/73014/wyborowa-vodka,73014,Wyborowa Vodka,Wyborowa,21.95,,False,70cl,700.0,31.36,37.5,,Poland,creamy texture and subtle spice,InStock,This is a popular rye-based vodka from Poland with history dating back to 1927. This works brilliantly in classic cocktails and helps other flavours shine whilst adding a creamy texture and subtle spice.,"{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/34132/bimber-blackcurrant-infused-vodka,34132,Bimber Blackcurrant Infused Vodka,Bimber,21.25,27.25,True,70cl,700.0,30.36,40.0,,England,"warming fruity vodka with notes of honey, clove, cinnamon and vanilla",InStock,"Made in west London, this is a blend of quadruple-distilled wheat vodka and real blackcurrants – half a kilo per bottle. A warming fruity vodka with notes of honey, clove, cinnamon and vanilla.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""css"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""css"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
whisky_exchange,vodka,https://www.thewhiskyexchange.com/p/80953/ciroc-limonata-vodka,80953,Ciroc Limonata Vodka,Ciroc,35.95,,False,70cl,700.0,51.36,37.5,,France,zesty and zippy,InStock,"Ciroc produces a wonderful range of flavoured vodkas which includes this Limonata Vodka. Made from an infusion of citrus and Italian lemon flavours, this is a zesty and zippy vodka, perfect in a spritz or Cosmopolitan.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:21:23Z
