retailer,category,product_url,sku,name,brand,price_gbp,price_was,is_on_promotion,size_raw,size_ml,price_per_litre,abv_percent,pack_type,country_of_origin,flavour_style,availability,description,field_sources,scraped_at
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/84412/havana-club-3-year-old-anejo-rum,84412,Havana Club 3 Year Old Anejo Rum,Havana Club,23.25,,False,70cl,700.0,33.21,37.5,,Cuba,woody caramel vanilla banana,InStock,"This Cuban rum is aged for three years in white oak barrels, giving it a light straw colour. The nose offers woody aromas with hints of caramel, vanilla, and banana. Try this in classic cocktails like Mojitos and Daiquiris.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/87856/mount-gay-25-year-old-rum,87856,Mount Gay 25 Year Old Rum,Mount Gay,186.0,,False,70cl,700.0,265.71,47.0,,Barbados,"rich vanilla, sweet caramel, zesty citrus, dark chocolate, tart cherry, raisins, toffee, cinnamon, toasted nuts, salt caramel, nutmeg, gingerbread",InStock,"The world's oldest running rum distillery, Mount Gay, has launched the Exceptionally Aged Collection. Testament to generations of our Master Blenders and their skilled work, this 25 Year Old is an extremely rare chance to try a rum of such age and provenance.  Deep gold in the glass, the nose reveals rich vanilla, sweet caramel, zesty citrus, dark chocolate and an intriguing hint of tart cherry. The palate opens up further depth and complexity, with raisins and toffee balancing cinnamon and toasted nuts. A hint of salt caramel, nutmeg and gingerbread linger as the exquisitely long finish tapers off gracefully.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/54612/diplomatico-reserva-exclusiva-rum-2-glasses-gift-set,54612,Diplomatico Reserva Exclusiva Rum 2 Glasses Gift Set,Diplomatico,48.95,,False,70cl,700.0,69.93,40.0,,Venezuela,lip-smackingly tasty,InStock,A handsomely presented gift set with two Old Fashioned cocktail glasses accompanying a bottle of Venezuela's greatest export - the equally stunning and lip-smackingly tasty Diplomatico Reserva Exclusiva.,"{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/73042/barcelo-imperial-maple-cask,73042,Barcelo Imperial Maple Cask,Barcelo,34.95,43.25,True,70cl,700.0,49.93,40.0,,Dominican Republic,caramel wild fig sandalwood sweet marasca cherry white pepper cinnamon,InStock,"This release from Spanish rum producer Barcelo is part of its Rare Blends Collection. Its sugarcane juice rum is matured in a mix of casks, each toasted to varying levels before being finished in a maple wood cask. Imparting aromas of caramel, wild fig and sandalwood on the nose, leading to notes of sweet marasca cherry and drying to white pepper and cinnamon on the finish.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""css"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""css"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/8954/santa-teresa-1796-solera-speyside-whisky-cask-finish-rum,8954,Santa Teresa 1796 Solera Speyside Whisky Cask Finish Rum,Santa Teresa,61.95,,False,70cl,700.0,88.5,46.0,,Venezuela,dark chocolate caramel almond and oak spice,InStock,"This special release from Samnta Teresa uses the brand's solera process: casks of different aged rums are stacked vertically, the oldest (aged around 35 years) at the bottom, and as the distiller draws rum from one cask they top it up with younger liquid from the blend. It is then aged for up to 13 months in ex-Speyside whisky casks resulting in notes of dark chocolate, caramel, almond and oak spice.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/79992/el-dorado-12-year-old,79992,El Dorado 12 Year Old,El Dorado,41.5,,False,70cl,700.0,59.29,40.0,,Guyana,"smoke, toffee, dark chocolate, stewed fruit, vanilla",InStock,"This exceptional Demerara rum from El Dorado was aged for 12 years and comes inside a handsome gift box. A fantastic easy-going rum which was famously awarded the gold medal at the Caribbean Rum Taste Test for seven out of ten years. There is a subtle hint of smoke threaded through robust toffee-like flavours which lead to notes of dark chocolate, stewed fruit and hints of vanilla.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/79452/hampden-estate-8-year-old-rum,79452,Hampden Estate 8 Year Old Rum,Hampden,69.5,,False,70cl,700.0,99.29,46.0,,Jamaica,Intensely aromatic high-ester,InStock,"Intensely aromatic high-ester rum with distinctive notes of tropical fruit. This pot still rum is made at Hampden Estate using the same techniques the distillery has used since the 18th century. Matured for at least eight years in Jamaica’s tropical climate, it perfectly embodies the vibrant, complex style for which Hampden is famous. Expect overripe bananas, pineapples, green coffee beans and fruity dark chocolate on the nose – the benefits of a unique, extended fermentation – along with olives, allspice, seawater, engine oil and liquorice.   Totally unique, utterly idiosyncratic and easily one of the most characterful spirits being made today, it's a very deserving winner of our Rum of the Year 2024.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/87776/mount-gay-15-year-old-rum,87776,Mount Gay 15 Year Old Rum,Mount Gay,77.95,,False,70cl,700.0,111.36,43.0,,Barbados,ripe banana vanilla toasted almond caramel cinnamon butterscotch orange zest plum cocoa,InStock,"Exclusively aged in ex-American Bourbon casks, the rum is dark gold. The inviting nose is prominent with ripe banana, vanilla, toasted almond, caramel and a touch of cinnamon to lead you in. The palate is smooth and harmonious, featuring butterscotch, vanilla and caramel. Those richer elements are balanced by hints of orange zest and plum, before deeper cocoa notes round out into a nuanced, flavourful finish.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/13897/brugal-1888-doblemente-anejado-rum-double-aged,13897,Brugal 1888 Doblemente Anejado Rum Double Aged,Brugal,42.95,,False,70cl,700.0,61.36,40.0,,Dominican Republic,dried fruit and leathery sweetness,InStock,This special edition from Dominican producer Brugal has been double-distilled and matured in American oak before a second maturation period in sherry casks to add a dose of dried fruit and leathery sweetness to the flavours.,"{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/72115/havana-club-11-year-old-small-batch-exclusive-to-the-whisky-exchange,72115,Havana Club 11 Year Old Small Batch Exclusive to The Whisky Exchange,Havana Club,74.95,,False,70cl,700.0,107.07,50.0,,Cuba,"orange oil, stone fruit, floral honeys, sweet spices, almond",InStock,"This exceptional bottling was created by Havana Club’s maestro del ron Cubano Asbel Morales, exclusively for The Whisky Exchange. Never before has this historic brand produced a special expression for a single retailer, so it is with great pride that we introduce this 11-year-old rum, distilled and aged in Cuba. Bottled at cask strength – another first for Havana Club – it shows excellent texture and concentration of flavour while retaining the classic elegance we expect from light, dry Cuban rum. You can anticipate notes of orange oil and stone fruit on the nose, while the palate brings floral honeys, sweet spices and hints of almond.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/11466/diplomatico-reserva-exclusiva-rum,11466,Diplomatico Reserva Exclusiva Rum,Diplomatico,42.95,,False,70cl,700.0,61.36,40.0,,Venezuela,orange liquorice toffee caramel vanilla fudge,InStock,"A blend of Venezuelan rums that have been aged for up to 12 years and specially-selected by Diplomatico's master blender. The palate offers notes of orange, liquorice, toffee, caramel and vanilla fudge that linger in the finish. Try using this rum to add a sweet, creamy backbone to your favourite cocktails, or simply enjoy it over ice.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/7230/goslings-black-seal-151-rum,7230,Goslings Black Seal 151 Rum,Goslings,47.95,,False,70cl,700.0,68.5,75.5,,Bermuda,overproof dark,InStock,"An overproof version of Goslings' iconic Black Seal rum, famous the world over for having copyrighted the Dark 'N' Stormy cocktail.  151 refers to the strength in US proof, which equates to 75.5% alcohol by volume, so please use this one responsibly - ie very sparingly - and don't drink it neat.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/4481/foursquare-spiced-rum,4481,Foursquare Spiced Rum,Foursquare,28.25,34.95,True,70cl,700.0,40.36,37.5,,Barbados,spiced,InStock,"A delicious, high-quality spiced rum from Richard Seale's Foursquare distillery on Barbados, home of Doorly's.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""css"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""css"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/79674/el-dorado-15-year-old-rum,79674,El Dorado 15 Year Old Rum,El Dorado,55.95,,False,70cl,700.0,79.93,43.0,,Guyana,,InStock,"El Dorado 15yo is a remarkable rum, whose greatest achievement was collecting the Wray & Nephew Trophy for Best Rum in the World at the International Wine & Spirits Challenge for an unprecedented four years running.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""missing"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
